OBJECTID,MUNI_ID,MMSD_OWNER,MUNI_FEATURE_TYPE,RIM_ELEV,SIZE,STATUS,MUNI_OWNER,MMSD_FEATURE,YEAR_RECEIVED,NOTES,X_COORD,Y_COORD
33056,19185,WE,Alley Catch Basin,93.71, , , ,storm_manhole,2015,Square,2507378.77,377355.1353
33057,19186,WE,Alley Catch Basin,88.94, , , ,storm_manhole,2015,Square,2507502.053,377136.5767
33058,19187,WE,Alley Catch Basin,88.69, , , ,storm_manhole,2015,Square,2505839.129,378276.8021
33059,19184,WE,Catch Basin,0, , , ,storm_manhole,2015, ,2505838.775,378292.0626
33060,19234,WE,Catch Basin,0, , , ,storm_manhole,2015,Round,2507815.99,377146.1243
33061,19233,WE,Catch Basin,0, , , ,storm_manhole,2015,Round,2507813.495,377295.3398
33062,19235,WE,Catch Basin,0, , , ,storm_manhole,2015,Round,2507810.299,377477.2109
33063,19236,WE,Catch Basin,0, , , ,storm_manhole,2015,Round,2507737.81,377446.4435
33064,19309,WE,Alley Catch Basin,0, , , ,storm_manhole,2015,Round,2507049.01,376850.2676
33065,19308,WE,Alley Catch Basin,0, , , ,storm_manhole,2015,Round,2507021.73,376849.7256
33066,19316,WE,Alley Catch Basin,0, , , ,storm_manhole,2015,Round,2507029.996,376418.9249
33067,13745,WE,Catch Basin,0, , , ,storm_manhole,2015, ,2500023.302,368584.6722
33068,13746,WE,Catch Basin,0, , , ,storm_manhole,2015, ,2499972.734,368651.7649
33069,15087,WE,Catch Basin,0, , , ,storm_manhole,2015, ,2500143.312,368785.6311
33070,15088,WE,Catch Basin,0, , , ,storm_manhole,2015, ,2500182.933,368761.9645
33071,15089,WE,Catch Basin,0, , , ,storm_manhole,2015, ,2500196.04,368720.2113
33072,15261,WE,Catch Basin,0, , , ,storm_manhole,2015, ,2499072.16,367971.4842
33073,15262,WE,Catch Basin,0, , , ,storm_manhole,2015, ,2499122.815,367904.4764
33074,15263,WE,Catch Basin,0, , , ,storm_manhole,2015, ,2499312.101,368046.4197
33075,15264,WE,Catch Basin,0, , , ,storm_manhole,2015, ,2499277.955,368072.437
33076,15090,WE,Catch Basin,0, , , ,storm_manhole,2015, ,2499261.197,368113.2408
33077,15265,WE,Catch Basin,0, , , ,storm_manhole,2015, ,2499513.261,367794.2542
33078,15782,WE,Catch Basin,0, , , ,storm_manhole,2015, ,2498815.94,367782.1394
33079,15091,WE,Catch Basin,0, , , ,storm_manhole,2015, ,2499921.595,368135.5521
33080,15092,WE,Catch Basin,0, , , ,storm_manhole,2015, ,2499951.6,368121.5813
33081,15093,WE,Catch Basin,0, , , ,storm_manhole,2015, ,2500008.365,368142.8709
33082,15266,WE,Catch Basin,0, , , ,storm_manhole,2015, ,2500065.439,368005.6557
33083,15267,WE,Catch Basin,0, , , ,storm_manhole,2015, ,2500087.544,368022.2104
33084,15268,WE,Catch Basin,0, , , ,storm_manhole,2015, ,2499933.889,367648.0986
33085,15269,WE,Catch Basin,0, , , ,storm_manhole,2015, ,2499959.661,367644.6019
33086,15270,WE,Catch Basin,0, , , ,storm_manhole,2015, ,2499983.111,367661.432
33087,15094,WE,Catch Basin,0, , , ,storm_manhole,2015, ,2499145.41,369155.5041
33088,15095,WE,Catch Basin,0, , , ,storm_manhole,2015, ,2499146.982,368926.313
33089,15096,WE,Catch Basin,0, , , ,storm_manhole,2015, ,2499215.023,368929.5219
33090,15097,WE,Catch Basin,0, , , ,storm_manhole,2015, ,2499392.372,369163.1402
33091,15098,WE,Catch Basin,0, , , ,storm_manhole,2015, ,2499504.317,368822.176
33092,15099,WE,Catch Basin,0, , , ,storm_manhole,2015, ,2499138.784,368723.2405
33093,15100,WE,Catch Basin,0, , , ,storm_manhole,2015, ,2499138.809,368690.7852
33094,15101,WE,Catch Basin,0, , , ,storm_manhole,2015, ,2499490.763,369169.1228
33095,15102,WE,Catch Basin,0, , , ,storm_manhole,2015, ,2499452.278,368797.7561
33096,15103,WE,Catch Basin,0, , , ,storm_manhole,2015, ,2499293.477,368643.8214
33097,15104,WE,Catch Basin,0, , , ,storm_manhole,2015, ,2499318.263,368663.8525
33098,15105,WE,Catch Basin,0, , , ,storm_manhole,2015, ,2499293.262,368603.728
33099,15106,WE,Catch Basin,0, , , ,storm_manhole,2015, ,2499317.972,368581.8182
33100,15107,WE,Catch Basin,0, , , ,storm_manhole,2015, ,2499279.78,368348.758
33101,15108,WE,Catch Basin,0, , , ,storm_manhole,2015, ,2499183.857,368276.4977
33102,15109,WE,Catch Basin,0, , , ,storm_manhole,2015, ,2499438.135,368245.9252
33103,15110,WE,Catch Basin,0, , , ,storm_manhole,2015, ,2499491.776,368181.1573
33104,15111,WE,Catch Basin,0, , , ,storm_manhole,2015, ,2499686.257,368326.4943
33105,15112,WE,Catch Basin,0, , , ,storm_manhole,2015, ,2499633.914,368392.045
33106,15113,WE,Catch Basin,0, , , ,storm_manhole,2015, ,2501042.012,368907.1266
33107,15114,WE,Catch Basin,0, , , ,storm_manhole,2015, ,2501068.115,368878.2064
33108,15115,WE,Catch Basin,0, , , ,storm_manhole,2015, ,2501200.729,369125.2295
33109,15116,WE,Catch Basin,0, , , ,storm_manhole,2015, ,2501227.495,369099.8024
33110,15271,WE,Catch Basin,0, , , ,storm_manhole,2015, ,2499371.879,366823.452
33111,15117,WE,Catch Basin,0, , , ,storm_manhole,2015, ,2501821.058,369315.593
33112,15272,WE,Catch Basin,0, , , ,storm_manhole,2015, ,2499522.087,366826.494
33113,15118,WE,Catch Basin,0, , , ,storm_manhole,2015, ,2501854.698,369316.4742
33114,15273,WE,Catch Basin,0, , , ,storm_manhole,2015, ,2499551.267,366827.0327
33115,15119,WE,Catch Basin,0, , , ,storm_manhole,2015, ,2501873.219,369288.1177
33116,15274,WE,Catch Basin,0, , , ,storm_manhole,2015, ,2499792.439,366527.406
33117,15120,WE,Catch Basin,0, , , ,storm_manhole,2015, ,2501872.53,369248.6325
33118,15275,WE,Catch Basin,0, , , ,storm_manhole,2015, ,2499797.648,366562.3616
33119,15121,WE,Catch Basin,0, , , ,storm_manhole,2015, ,2502505.967,369292.6318
33120,15122,WE,Catch Basin,0, , , ,storm_manhole,2015, ,2499829.553,368488.0172
33121,15123,WE,Catch Basin,0, , , ,storm_manhole,2015, ,2499844.438,368443.7686
33122,15124,WE,Catch Basin,0, , , ,storm_manhole,2015, ,2499267.104,368147.9756
33123,15276,WE,Catch Basin,0, , , ,storm_manhole,2015, ,2499501.616,367843.78
33124,15277,WE,Catch Basin,0, , , ,storm_manhole,2015, ,2499523.916,367860.6615
33125,15278,WE,Catch Basin,0, , , ,storm_manhole,2015, ,2499496.713,367817.1147
33126,15279,WE,Catch Basin,0, , , ,storm_manhole,2015, ,2499988.474,367688.9916
33127,15280,WE,Catch Basin,0, , , ,storm_manhole,2015, ,2499162.383,367393.7757
33128,15125,WE,Catch Basin,0, , , ,storm_manhole,2015, ,2501570.509,369278.4894
33129,15281,WE,Catch Basin,0, , , ,storm_manhole,2015, ,2499158.657,367365.0992
33130,15126,WE,Catch Basin,0, , , ,storm_manhole,2015, ,2501572.221,369238.6463
33131,15282,WE,Catch Basin,0, , , ,storm_manhole,2015, ,2499223.496,366571.4581
33132,15283,WE,Catch Basin,0, , , ,storm_manhole,2015, ,2499194.516,366567.024
33133,15284,WE,Catch Basin,0, , , ,storm_manhole,2015, ,2499168.086,366543.9614
33134,15127,WE,Catch Basin,0, , , ,storm_manhole,2015, ,2501523.429,369556.0893
33135,15285,WE,Catch Basin,0, , , ,storm_manhole,2015, ,2499171.535,366509.4018
33136,15128,WE,Catch Basin,0, , , ,storm_manhole,2015, ,2501484.026,369553.208
33137,15129,WE,Catch Basin,0, , , ,storm_manhole,2015, ,2501443.696,369105.6466
33138,15130,WE,Catch Basin,0, , , ,storm_manhole,2015, ,2501559.738,368916.2654
33139,15131,WE,Catch Basin,0, , , ,storm_manhole,2015, ,2501425.977,368913.2743
33140,15132,WE,Catch Basin,0, , , ,storm_manhole,2015, ,2501431.924,368547.1838
33141,15133,WE,Catch Basin,0, , , ,storm_manhole,2015, ,2501145.175,368535.5897
33142,15134,WE,Catch Basin,0, , , ,storm_manhole,2015, ,2501456.99,368697.6303
33143,15135,WE,Catch Basin,0, , , ,storm_manhole,2015,Round,2501534.626,368699.4059
33144,15136,WE,Catch Basin,0, , , ,storm_manhole,2015, ,2500901.665,368476.6291
33145,15551,WE,Catch Basin,0, , , ,storm_manhole,2015, ,2497504.874,369221.604
33146,15552,WE,Catch Basin,0, , , ,storm_manhole,2015, ,2497539.998,369221.8101
33147,15570,WE,Catch Basin,0, , , ,storm_manhole,2015, ,2497762.857,369128.6269
33148,15571,WE,Catch Basin,0, , , ,storm_manhole,2015, ,2497992.847,369134.4602
33149,15572,WE,Catch Basin,0, , , ,storm_manhole,2015, ,2498017.949,369160.4559
33150,15573,WE,Catch Basin,0, , , ,storm_manhole,2015, ,2498046.7,369159.2761
33151,15574,WE,Catch Basin,0, , , ,storm_manhole,2015, ,2498410.232,369149.1918
33152,15575,WE,Catch Basin,0, , , ,storm_manhole,2015, ,2498434.682,369174.5431
33153,15576,WE,Catch Basin,0, , , ,storm_manhole,2015, ,2498469.595,369175.4703
33154,15577,WE,Catch Basin,0, , , ,storm_manhole,2015, ,2498785.677,369113.9753
33155,15286,WE,Catch Basin,0, , , ,storm_manhole,2015, ,2499353.381,366549.488
33156,15287,WE,Catch Basin,0, , , ,storm_manhole,2015, ,2499396.777,366551.2705
33157,15288,WE,Catch Basin,0, , , ,storm_manhole,2015, ,2499397.974,366515.9123
33158,15194,WE,Catch Basin,0, , , ,storm_manhole,2015, ,2501466.343,367609.6309
33159,15195,WE,Catch Basin,0, , , ,storm_manhole,2015, ,2501513.767,367589.7969
33160,15196,WE,Catch Basin,0, , , ,storm_manhole,2015,Round,2501560.699,367566.9164
33161,15139,WE,Catch Basin,0, , , ,storm_manhole,2015, ,2500328.138,368931.4097
33162,15140,WE,Catch Basin,0, , , ,storm_manhole,2015, ,2500424.76,368954.6279
33163,15141,WE,Catch Basin,0, , , ,storm_manhole,2015, ,2500448.451,368922.7214
33164,15142,WE,Catch Basin,0, , , ,storm_manhole,2015, ,2500474.546,368905.3363
33165,15143,WE,Catch Basin,0, , , ,storm_manhole,2015, ,2500513.404,368822.8837
33166,15144,WE,Catch Basin,0, , , ,storm_manhole,2015, ,2500581.918,368779.057
33167,15145,WE,Catch Basin,0, , , ,storm_manhole,2015, ,2500584.07,368738.8511
33168,15146,WE,Catch Basin,0, , , ,storm_manhole,2015, ,2500862.688,368783.6344
33169,15147,WE,Catch Basin,0, , , ,storm_manhole,2015, ,2500846.369,368739.561
33170,15289,WE,Catch Basin,0, , , ,storm_manhole,2015, ,2500168.539,366572.9148
33171,15148,WE,Catch Basin,0, , , ,storm_manhole,2015, ,2502472.777,369291.2998
33172,15290,WE,Catch Basin,0, , , ,storm_manhole,2015, ,2500144.86,366538.2656
33173,15291,WE,Catch Basin,0, , , ,storm_manhole,2015, ,2500156.472,366530.82
33174,15150,WE,Catch Basin,0, , , ,storm_manhole,2015, ,2501920.375,369590.0052
33175,15292,WE,Catch Basin,0, , , ,storm_manhole,2015, ,2500008.602,366866.7698
33176,15293,WE,Catch Basin,0, , , ,storm_manhole,2015, ,2500008.355,366894.1864
33177,15294,WE,Catch Basin,0, , , ,storm_manhole,2015, ,2500059.135,367147.764
33178,15295,WE,Catch Basin,0, , , ,storm_manhole,2015, ,2500031.356,367148.2233
33179,15154,WE,Catch Basin,0, , , ,storm_manhole,2015, ,2502387,369553.3691
33180,15296,WE,Catch Basin,0, , , ,storm_manhole,2015, ,2500012.438,367167.2571
33181,15155,WE,Catch Basin,0, , , ,storm_manhole,2015, ,2502360.108,369535.2195
33182,15297,WE,Catch Basin,0, , , ,storm_manhole,2015, ,2500011.79,367194.9742
33183,15298,WE,Catch Basin,0, , , ,storm_manhole,2015, ,2499568.924,367180.8014
33184,15299,WE,Catch Basin,0, , , ,storm_manhole,2015, ,2499569.622,367154.4326
33185,15300,WE,Catch Basin,0, , , ,storm_manhole,2015, ,2499547.296,367133.0163
33186,15301,WE,Catch Basin,0, , , ,storm_manhole,2015, ,2499517.965,367132.1781
33187,15302,WE,Catch Basin,0, , , ,storm_manhole,2015, ,2499496.495,367150.7634
33188,15303,WE,Catch Basin,0, , , ,storm_manhole,2015, ,2499496.198,367180.7272
33189,15304,WE,Catch Basin,0, , , ,storm_manhole,2015, ,2499375.409,367070.1539
33190,15305,WE,Catch Basin,0, , , ,storm_manhole,2015, ,2499215.397,367121.9498
33191,15306,WE,Catch Basin,0, , , ,storm_manhole,2015, ,2499213.017,367341.2367
33192,15578,WE,Catch Basin,0, , , ,storm_manhole,2015, ,2498071.045,368338.9913
33193,15579,WE,Catch Basin,0, , , ,storm_manhole,2015, ,2498037.286,368347.6921
33194,15580,WE,Catch Basin,0, , , ,storm_manhole,2015, ,2498010.627,368372.2934
33195,15581,WE,Catch Basin,0, , , ,storm_manhole,2015, ,2498009.897,368405.004
33196,15307,WE,Catch Basin,0, , , ,storm_manhole,2015, ,2499184.087,367340.1485
33197,15680,WE,Catch Basin,0, , , ,storm_manhole,2015, ,2498835.823,367352.9089
33198,15309,WE,Catch Basin,0, , , ,storm_manhole,2015, ,2500421.115,366589.1615
33199,15310,WE,Catch Basin,0, , , ,storm_manhole,2015, ,2500673.75,366587.5755
33200,15311,WE,Catch Basin,0, , , ,storm_manhole,2015, ,2500760.73,366548.4972
33201,15312,WE,Catch Basin,0, , , ,storm_manhole,2015, ,2500760.53,366558.3298
33202,15313,WE,Catch Basin,0, , , ,storm_manhole,2015, ,2501051.224,366564.3918
33203,15314,WE,Catch Basin,0, , , ,storm_manhole,2015, ,2501049.999,366598.8334
33204,15197,WE,Catch Basin,0, , , ,storm_manhole,2015, ,2501249.671,366604.6896
33205,15198,WE,Catch Basin,0, , , ,storm_manhole,2015, ,2501575.64,366643.5987
33206,15199,WE,Catch Basin,0, , , ,storm_manhole,2015, ,2501527.921,366641.8612
33207,15200,WE,Catch Basin,0, , , ,storm_manhole,2015, ,2501480.171,366653.7473
33208,15201,WE,Catch Basin,0, , , ,storm_manhole,2015, ,2501572.681,366798.8697
33209,15202,WE,Catch Basin,0, , , ,storm_manhole,2015, ,2501477.388,366814.2073
33210,15203,WE,Catch Basin,0, , , ,storm_manhole,2015, ,2501570.197,366939.4662
33211,15204,WE,Catch Basin,0, , , ,storm_manhole,2015, ,2501522.766,366955.144
33212,15205,WE,Catch Basin,0, , , ,storm_manhole,2015, ,2501476.106,366955.1968
33213,15206,WE,Catch Basin,0, , , ,storm_manhole,2015, ,2501567.537,367075.1231
33214,15207,WE,Catch Basin,0, , , ,storm_manhole,2015, ,2501566.453,367107.6178
33215,15208,WE,Catch Basin,0, , , ,storm_manhole,2015,Round,2501567.524,367141.2981
33216,15209,WE,Catch Basin,0, , , ,storm_manhole,2015,Round,2501473.23,367097.4426
33217,15210,WE,Catch Basin,0, , , ,storm_manhole,2015, ,2501474.507,367132.0196
33218,15211,WE,Catch Basin,0, , , ,storm_manhole,2015, ,2501472.557,367161.5242
33219,15212,WE,Catch Basin,0, , , ,storm_manhole,2015, ,2501564.74,367272.1148
33220,15213,WE,Catch Basin,0, , , ,storm_manhole,2015, ,2501518.022,367290.0337
33221,15214,WE,Catch Basin,0, , , ,storm_manhole,2015, ,2501470.512,367290.141
33222,15215,WE,Catch Basin,0, , , ,storm_manhole,2015, ,2501563.157,367412.7566
33223,15216,WE,Catch Basin,0, , , ,storm_manhole,2015, ,2501468.375,367430.2372
33224,15315,WE,Catch Basin,0, , , ,storm_manhole,2015, ,2500744.869,366888.3531
33225,15316,WE,Catch Basin,0, , , ,storm_manhole,2015, ,2500735.742,366916.0545
33226,15317,WE,Catch Basin,0, , , ,storm_manhole,2015, ,2500644.939,367218.7111
33227,15156,WE,Catch Basin,0, , , ,storm_manhole,2015, ,2501013.137,368236.4633
33228,15157,WE,Catch Basin,0, , , ,storm_manhole,2015, ,2501033.246,368258.1243
33229,15158,WE,Catch Basin,0, , , ,storm_manhole,2015, ,2501061.215,368256.9298
33230,15159,WE,Catch Basin,0, , , ,storm_manhole,2015, ,2501078.341,368208.7235
33231,15160,WE,Catch Basin,0, , , ,storm_manhole,2015, ,2501054.22,368190.5001
33232,15217,WE,Catch Basin,154.14, , , ,storm_manhole,2015,Round,2501426.966,367946.0784
33233,15218,WE,Catch Basin,0, , , ,storm_manhole,2015, ,2501414.222,367982.3575
33234,15219,WE,Catch Basin,0, , , ,storm_manhole,2015, ,2501450.885,368007.0969
33235,15220,WE,Catch Basin,0, , , ,storm_manhole,2015, ,2501507.563,367988.0304
33236,15221,WE,Catch Basin,0, , , ,storm_manhole,2015, ,2501462.535,367884.1247
33237,15161,WE,Catch Basin,0, , , ,storm_manhole,2015, ,2501536.226,369144.8604
33238,15583,WE,Catch Basin,0, , , ,storm_manhole,2015, ,2498030.59,368658.2594
33239,15584,WE,Catch Basin,0, , , ,storm_manhole,2015, ,2498060.493,368659.6068
33240,15585,WE,Catch Basin,0, , , ,storm_manhole,2015, ,2498061.089,368740.1939
33241,15586,WE,Catch Basin,0, , , ,storm_manhole,2015, ,2498025.783,368739.2274
33242,15588,WE,Catch Basin,0, , , ,storm_manhole,2015, ,2497509.763,369011.7865
33243,15589,WE,Catch Basin,0, , , ,storm_manhole,2015, ,2498817.5,368659.1478
33244,15590,WE,Catch Basin,0, , , ,storm_manhole,2015, ,2498816.884,368596.9737
33245,15591,WE,Catch Basin,0, , , ,storm_manhole,2015, ,2498885.225,368392.7225
33246,15592,WE,Catch Basin,0, , , ,storm_manhole,2015, ,2498819.612,368391.4548
33247,15593,WE,Catch Basin,0, , , ,storm_manhole,2015, ,2498792.058,368390.6638
33248,15681,WE,Catch Basin,0, , , ,storm_manhole,2015, ,2498907.08,368144.0983
33249,15682,WE,Catch Basin,0, , , ,storm_manhole,2015, ,2498888.44,368111.4104
33250,15683,WE,Catch Basin,0, , , ,storm_manhole,2015, ,2498825.529,368109.8523
33251,15162,WE,Catch Basin,0, , , ,storm_manhole,2015, ,2500874.877,368468.9999
33252,15684,WE,Catch Basin,198.91, , , ,storm_manhole,2015, ,2497677.808,366871.0444
33253,15685,WE,Catch Basin,198.86, , , ,storm_manhole,2015,Round,2497669.819,366881.2724
33254,15686,WE,Catch Basin,198.95, , , ,storm_manhole,2015,Round,2497702.757,366837.3106
33255,15687,WE,Catch Basin,199.62, , , ,storm_manhole,2015,Round,2497651.614,366905.7832
33256,15688,WE,Catch Basin,0, , , ,storm_manhole,2015, ,2497662.145,366945.8143
33257,15689,WE,Catch Basin,0, , , ,storm_manhole,2015, ,2497687.693,366967.5784
33258,15690,WE,Catch Basin,0, , , ,storm_manhole,2015, ,2497623.948,367107.269
33259,15691,WE,Catch Basin,0, , , ,storm_manhole,2015, ,2497551.34,367052.3951
33260,15696,WE,Catch Basin,192.54, , , ,storm_manhole,2015, ,2497911.268,367100.2661
33261,15697,WE,Catch Basin,192.55, , , ,storm_manhole,2015,Round,2497929.519,367075.9722
33262,15698,WE,Catch Basin,192.38, , , ,storm_manhole,2015,Round,2497943.263,367058.026
33263,15699,WE,Catch Basin,192.39, , , ,storm_manhole,2015, ,2497961.751,367033.904
33264,15603,WE,Catch Basin,0, , , ,storm_manhole,2015, ,2497771.046,368705.3616
33265,15604,WE,Catch Basin,0, , , ,storm_manhole,2015, ,2497765.213,368678.5815
33266,15711,WE,Catch Basin,0, , , ,storm_manhole,2015, ,2497625.355,366840.4904
33267,15608,WE,Catch Basin,0, , , ,storm_manhole,2015, ,2497763.922,369040.6795
33268,15609,WE,Catch Basin,0, , , ,storm_manhole,2015, ,2497968.098,369101.2408
33269,15610,WE,Catch Basin,0, , , ,storm_manhole,2015, ,2497969.4,369074.4498
33270,15611,WE,Catch Basin,0, , , ,storm_manhole,2015, ,2497994.007,369047.7376
33271,15612,WE,Catch Basin,0, , , ,storm_manhole,2015, ,2498388.1,368694.4345
33272,15613,WE,Catch Basin,0, , , ,storm_manhole,2015, ,2498386.591,368723.2704
33273,15614,WE,Catch Basin,0, , , ,storm_manhole,2015, ,2498410.499,368669.9099
33274,15615,WE,Catch Basin,0, , , ,storm_manhole,2015, ,2498440.505,368670.4598
33275,15616,WE,Catch Basin,0, , , ,storm_manhole,2015, ,2498439.249,368751.4892
33276,15617,WE,Catch Basin,0, , , ,storm_manhole,2015, ,2498388.769,369112.5288
33277,15618,WE,Catch Basin,0, , , ,storm_manhole,2015, ,2498389.221,369085.3858
33278,15619,WE,Catch Basin,0, , , ,storm_manhole,2015, ,2498446.752,369028.4958
33279,15620,WE,Catch Basin,0, , , ,storm_manhole,2015, ,2498710.528,369066.9518
33280,15621,WE,Catch Basin,0, , , ,storm_manhole,2015, ,2498785.244,369081.2733
33281,15622,WE,Catch Basin,0, , , ,storm_manhole,2015, ,2498765.092,368710.2169
33282,15623,WE,Catch Basin,0, , , ,storm_manhole,2015, ,2498767.196,368682.9804
33283,15624,WE,Catch Basin,0, , , ,storm_manhole,2015, ,2498789.103,368682.7045
33284,15625,WE,Catch Basin,0, , , ,storm_manhole,2015, ,2498792.894,368709.5627
33285,15626,WE,Catch Basin,0, , , ,storm_manhole,2015, ,2498906.033,368714.5125
33286,15627,WE,Catch Basin,0, , , ,storm_manhole,2015, ,2498906.834,368682.8987
33287,15628,WE,Catch Basin,0, , , ,storm_manhole,2015, ,2498880.81,368660.907
33288,15712,WE,Catch Basin,188.27, , , ,storm_manhole,2015, ,2498057.734,367157.7919
33289,15713,WE,Catch Basin,187.85, , , ,storm_manhole,2015, ,2498094.344,367133.9458
33290,15714,WE,Catch Basin,183.82, , , ,storm_manhole,2015, ,2498191.445,367311.183
33291,15715,WE,Catch Basin,184.61, , , ,storm_manhole,2015, ,2498190.633,367270.3064
33292,15716,WE,Catch Basin,183.27, , , ,storm_manhole,2015,Round,2498222.717,367268.3409
33293,15717,WE,Catch Basin,183.17, , , ,storm_manhole,2015,Round,2498242.819,367245.7576
33294,15718,WE,Catch Basin,0, , , ,storm_manhole,2015, ,2498818.623,366533.5789
33295,15719,WE,Catch Basin,0, , , ,storm_manhole,2015, ,2498907.644,366563.2652
33296,15720,WE,Catch Basin,179.46, , , ,storm_manhole,2015, ,2498318.648,367357.4499
33297,15721,WE,Catch Basin,0, , , ,storm_manhole,2015, ,2498420.436,367379.5227
33298,15722,WE,Catch Basin,177.64, , , ,storm_manhole,2015, ,2498399.003,367413.6555
33299,15723,WE,Catch Basin,178.23, , , ,storm_manhole,2015, ,2498390.992,367423.8514
33300,15724,WE,Catch Basin,178.33, , , ,storm_manhole,2015, ,2498371.452,367446.7674
33301,15725,WE,Catch Basin,0, , , ,storm_manhole,2015, ,2498402.732,367505.1964
33302,15726,WE,Catch Basin,0, , , ,storm_manhole,2015, ,2498375.878,367485.3959
33303,15727,WE,Catch Basin,0, , , ,storm_manhole,2015, ,2498274.034,367596.039
33304,15728,WE,Catch Basin,0, , , ,storm_manhole,2015, ,2498165.344,367741.1811
33305,15729,WE,Catch Basin,0, , , ,storm_manhole,2015, ,2498148.918,367762.7648
33306,15730,WE,Catch Basin,0, , , ,storm_manhole,2015, ,2498155.565,367803.9815
33307,15731,WE,Catch Basin,0, , , ,storm_manhole,2015, ,2498177.723,367821.1498
33308,15732,WE,Catch Basin,173.97, , , ,storm_manhole,2015, ,2498631.172,367577.3111
33309,15733,WE,Catch Basin,0, , , ,storm_manhole,2015, ,2498716.417,367660.907
33310,15734,WE,Catch Basin,0, , , ,storm_manhole,2015, ,2498724.578,367656.0091
33311,15735,WE,Catch Basin,0, , , ,storm_manhole,2015, ,2498771.571,367643.5668
33312,15736,WE,Catch Basin,0, , , ,storm_manhole,2015, ,2498835.964,367428.3445
33313,15629,WE,Catch Basin,0, , , ,storm_manhole,2015, ,2498005.337,368683.8722
33314,15630,WE,Catch Basin,0, , , ,storm_manhole,2015, ,2498004.178,368712.5092
33315,15640,WE,Catch Basin,0, , , ,storm_manhole,2015, ,2498783.583,369159.5595
33316,15641,WE,Catch Basin,0, , , ,storm_manhole,2015, ,2498875.459,369319.9995
33317,15642,WE,Catch Basin,0, , , ,storm_manhole,2015, ,2498786.267,369334.2393
33318,15643,WE,Catch Basin,0, , , ,storm_manhole,2015, ,2498641.657,369329.8131
33319,15163,WE,Catch Basin,0, , , ,storm_manhole,2015, ,2501834.856,368576.3652
33320,15164,WE,Catch Basin,0, , , ,storm_manhole,2015, ,2501862.273,368577.7425
33321,15165,WE,Catch Basin,0, , , ,storm_manhole,2015, ,2502150.326,368585.0167
33322,15166,WE,Catch Basin,0, , , ,storm_manhole,2015, ,2502817.55,368630.6567
33323,15167,WE,Catch Basin,0, , , ,storm_manhole,2015, ,2502845.898,368628.2784
33324,15168,WE,Catch Basin,0, , , ,storm_manhole,2015, ,2502791.365,369233.8097
33325,15169,WE,Catch Basin,0, , , ,storm_manhole,2015, ,2502790.217,369273.226
33326,15170,WE,Catch Basin,0, , , ,storm_manhole,2015, ,2502517.844,368728.9872
33327,15171,WE,Catch Basin,0, , , ,storm_manhole,2015, ,2502199.982,369265.974
33328,15172,WE,Catch Basin,0, , , ,storm_manhole,2015, ,2502194.477,369226.5863
33329,15222,WE,Catch Basin,0, , , ,storm_manhole,2015, ,2501702.613,367495.4139
33330,15223,WE,Catch Basin,0, , , ,storm_manhole,2015, ,2501694.499,367462.6653
33331,15224,WE,Catch Basin,0, , , ,storm_manhole,2015, ,2501646.702,367477.5517
33332,12577,WE,Catch Basin,0, , , ,storm_manhole,2015, ,2500704.266,366608.5059
33333,15225,WE,Catch Basin,0, , , ,storm_manhole,2015, ,2501597.563,367912.8301
33334,12585,WE,Catch Basin,0, , , ,storm_manhole,2015, ,2500759.086,366615.5902
33335,15226,WE,Catch Basin,0, , , ,storm_manhole,2015, ,2501592.73,367883.0923
33336,12576,WE,Catch Basin,0, , , ,storm_manhole,2015, ,2500781.075,366616.2251
33337,15227,WE,Catch Basin,0, , , ,storm_manhole,2015, ,2501845.281,367830.7315
33338,15318,WE,Catch Basin,0, , , ,storm_manhole,2015, ,2500793.848,366874.2491
33339,15228,WE,Catch Basin,0, , , ,storm_manhole,2015, ,2501838.163,367802.8129
33340,15319,WE,Catch Basin,0, , , ,storm_manhole,2015, ,2500764.371,366870.3161
33341,15229,WE,Catch Basin,0, , , ,storm_manhole,2015, ,2502225.127,367348.5153
33342,15320,WE,Catch Basin,0, , , ,storm_manhole,2015, ,2500604.956,367286.1912
33343,15230,WE,Catch Basin,0, , , ,storm_manhole,2015, ,2502195.193,367458.2178
33344,15321,WE,Catch Basin,0, , , ,storm_manhole,2015, ,2500428.604,367522.6639
33345,15231,WE,Catch Basin,0, , , ,storm_manhole,2015, ,2502165.448,367461.203
33346,15322,WE,Catch Basin,0, , , ,storm_manhole,2015, ,2500451.696,367540.2416
33347,15232,WE,Catch Basin,0, , , ,storm_manhole,2015, ,2502207.853,367750.2047
33348,12581,WE,Catch Basin,0, , , ,storm_manhole,2015, ,2500423.105,367495.1121
33349,15233,WE,Catch Basin,0, , , ,storm_manhole,2015, ,2502190.352,367778.1647
33350,12579,WE,Catch Basin,0, , , ,storm_manhole,2015, ,2500441.793,367473.5921
33351,15234,WE,Catch Basin,0, , , ,storm_manhole,2015, ,2502161.299,367780.1453
33352,12580,WE,Catch Basin,0, , , ,storm_manhole,2015, ,2500601.972,367254.5499
33353,12571,WE,Catch Basin,0, , , ,storm_manhole,2015, ,2502878.88,367437.2815
33354,12578,WE,Catch Basin,0, , , ,storm_manhole,2015, ,2500618.409,367231.7041
33355,15323,WE,Catch Basin,0, , , ,storm_manhole,2015, ,2500363.571,367150.5622
